Author,Title,Subtitle,ISBN 1,Publisher,TS,Pages,Language,Annotations,Illustrator,Translator,Original Title,Original language,Date of publishing
"Carr-Gomm, Philip a Stephanie",Keltské orákulum zví?at,?amanismus a zví?ecí síla,9788073364731,Fontána,2,183,?esk?,"Kniha + 33 karet. Toto prastaré orákulum je zdrojem velké vnit?ní síly a ú?innosti, nebo? p?iná?í moudrost sv?ta zví?at. Poznatky, které tu najdete, jsou na?erpány z hluboké studnice staré keltské tradice. Druidové uctívali stejn? jako ameri?tí indiáni zví?ata jako posvátné pr?vodce, strá?ce a ochránce. V dne?ní dob? vám m??e tato sada 33 karet a kniha s podtitulem „Práce s posvátn?mi zví?aty podle tradice star?ch druid?“ pomoci k  uzdravení a na?erpání síly prost?ednictvím intuitivního poznání. Z uveden?ch v?klad? a z p?íklad? lidové zví?ecí moudrosti m??ete získat neoby?ejné náhledy do vlastních ?ivotních situací, které vás zavedou i do budoucnosti.  Auto?i textu a karet ?ijí v Anglii a stojí v ?ele jedné z nejv?t?ích mezinárodních druidsk?ch skupin, ?ádu Bard?, ovat? a druid?.",,,,,2008
,Keltské pohádky,,9788086113944,"BRIO, spol. s r.o.",14,480,?esk?,"Osmnáct keltsk?ch p?íb?h? v této knize je jako osmnáct ?hav?ch uhlík? z d?mky Seana Vyprav??e, kter? vás vezme na fantastickou cestu ?asem i prostorem. Nechte se p?enést do p?íb?h? o národ?, kter? proslul odvahou, vynalézavostí i kouzelnou mocí. Seznamte se s krut?m králem Conalem a lstiv?m ?arod?jem Rudovousem, ochutnejte ovoce z bájné zahrady Vleago a sta?te se sv?dky zkázy m?sta Is. Vstupte do království elf? a korigan? a nesp?chejte s návratem. Sv?t keltsk?ch bájí a pohádek se vám ur?it? nebude chtít opustit.","Fu?íková, Renáta",,,,2010
"Heinz, Sabine",Keltské symboly,magická síla symbol? I.,9788073360313,Fontána,0,286,?esk?,"Keltové – tajemstvím op?eden? star? národ, jeho? zp?sob ?ivota i obraz sv?ta se ztrácejí v mlze minulosti. A p?ece jsou jeho symboly platné je?t? dnes a kuriózn? na n? nará?íme tém?? v?ude: na d?stojn?ch portálech kostel?, na rozpadl?ch náhrobcích, na nejr?zn?j?ích ozdobách a um?leck?ch p?edm?tech.  Dr. Sabine Heinzová, promovaná v?decká pracovnice v oboru studia keltsk?ch tradic se s vámi ve své knize pod?lí o své rozsáhlé znalosti a objasní v?znamy vyobrazení, symbol? i b??n?ch u?itkov?ch p?edm?t? z keltské minulosti, z ní? pocházejí geny v?t?iny dne?ních Evropan?. ",,,,,2002
"Tetlow, Adam",Keltské vzory,Vizuální rytmy dávnov?ku,9788073636135,Doko?án s.r.o.,3,64,?esk?,"Jak nakreslit keltskou spirálu? Jaká jsou tajemství keltsk?ch ornamentálních meandr?? Co tyto tajuplné vzory vlastn? znamenají? V?tvarník Adam Tetlow nás v této vyt?íbené kní?e?ce plné krásn?ch ukázek, diagram? a praktick?ch návod? seznamuje s magick?m um?ním keltsk?ch tv?rc?, s jejich postupy i skryt?mi principy jejich tvorby. V?klad doprovází ?ada rytin vzácn?ch artefakt? z ran?ch i pozd?j?ích období a autorovy kresby s ukázkami r?zn?ch postup?.",,"Hol?ák, Petr",Celtic pattern. Visual rhythms of the ancient mind,anglick?,2015
"Wallrath, Bertram",Keltsk? horoskop,Podle strom?,9788073365561,Fontána,2,120,?esk?,"Evergreen mezi knihami o stromech. Tato kniha je malou p?íru?kou o charakteru strom? a zárove? zábavn?m breviá?em: Vydejte se na cestu objevování sebe sama a sv?ch p?átel v charakterech strom? a pro?ívejte objevování zajímavostí z keltsk?ch tradic, zvyk? a lé?itelství.",,,,,2010
"VRÁBKOVÁ, Helena",Keltsk? horoskop aneb Kdy? stromy vypráv?jí,,9788072463305,Motto,2,119,,"V??né, mystické spojení. Souzn?ní i hloubka poznání. Keltové v??ili, ?e ?lov?k je pevn? spojen s p?írodou. Stromy se staly patrony lidí. Rozd?lení podle data narození.",,,,,2006
"Vrábková, Helena","Keltsk? horoskop, anebo Kdy? stromy vypráv?jí",,9788072466764,Motto,2,152,?esk?,"V??né, mystické spojení. Nekone?ná harmonie. Souzn?ní i hloubka poznání. Keltové v??ili, ?e ?lov?k je bytost pevn? spojená s p?írodou a smyslem ?ivota je obnovit soulad s ní. I proto se u nich „patrony“ lidí narozen?ch v ur?itém období staly stromy. Poznejte sv?j strom a zjist?te, jakou charakteristiku nabízí! Vá? strom vám pod?kuje a dostanete mnohem, mnohem víc, ne? jste kdy ?ekali...",,,,,2012
"Vargas Llosa, Mario",Kelt?v sen,,9788074071218,Garamond,13,416,?esk?,"Poslední román dr?itele Nobelovy ceny za literaturu pro rok 2010 obsahuje v kostce v?echna autorova oblíbená témata. ?tená? se s hlavním hrdinou Rogerem Casementem, britsk?m diplomatem irského p?vodu, dostane nejprve do Konga v dob? kau?ukové hore?ky, vzáp?tí do Amazonie po?átku století, v dob? první sv?tové války pak bude p?ihlí?et prvním pokus?m o získání irské nezávislosti. Roger Casement, skute?ná (a zna?n? polemická) historická postava, byl jako britsk? konzul vyslán do Konga a posléze do Amazonie s pov??ením napsat zprávu o skute?ném stavu kau?ukov?ch plantá?í, kde docházelo k nelidskému vyko?is?ování domorodc?. Jeho zpráva oblet?la sv?t a p?isp?la ke zlep?ení pracovních podmínek.",,"Novotná, Jana",,?pan?lsk?,2011
"Rudolfová, Lucie",Kemp,,9788073996710,Tribun EU,13,62,?esk?,Kemp.,,,,,2009
"Slaví?ek, Ji?í",Kemp ?ebrákov,,9788090363878,Nakladatelství ISLA - Ing. Michal Slaví?ek,13,256,?esk?,"Holandská rodina se vydává na cestu, aby ve vesni?ce jménem ?ebrákov kdesi na Vyso?in? strávila m?sí?ní dovolenou na statku. Obavy ze zem? v?chodního bloku se rozpl?vají, kdy? nachází útuln? kemp se sedlákem, jeho ?enou a po?etn?m zví?ectvem. Na vesnick? zp?sob ?ivota nejsou turisté zavedení, ale rychle se u?í a poznávají skute?né hodnoty. I sem za?ínají pronikat ohlasy nedávné sametové revoluce.","Jiránek, Vladimír",,,,2007
?aket,Kempy ?eské republiky,infomapa,9788072332663,?aket,18,2,?esk?,"Aktualizované vydání mapy, ve které jsou p?ehledn? vyzna?eny v?echny kempy v ?eské republice. Sou?ástí je vlepen? rejst?ík s uvedením podrobn?ch informací o jednotliv?ch kempech (druh, kontakty, provozní doba, vybavení). Edi?ní ?ada Outdoor Activity.",,,,,2007
?aket,Kempy ?R,infomapa,9788072331017,?aket,18,0,,"Aktualizované vydání mapy, ve které jsou p?ehledn? vyzna?eny v?echny kempy v ?eské republice. Sou?ástí je vlepen? rejst?ík s uvedením podrobn?ch informací o jednotliv?ch kempech (kontakty, provozní doba, vybavení). Edi?ní ?ada Outdoor Activity.",,,,,2002
?aket,Kempy ?R - infomapa,infomapa,9788072331376,?aket,18,0,?esk?,"Aktualizované vydání mapy, ve které jsou p?ehledn? vyzna?eny v?echny kempy v ?eské republice. Sou?ástí je vlepen? rejst?ík s uvedením podrobn?ch informací o jednotliv?ch kempech (druh, kontakty, provozní doba, vybavení). Edi?ní ?ada Outdoor Activity.",,,,,2003
,Ken Wood: Me? krále D´Sala,,9788073870812,Triton s.r.o,13,376,,"Ken Wood se ocitá v centru V?ehomíra, uprost?ed planoucího konfliktu Dobra a Zla. Na stran? jedné král D’Sal, na stran? druhé ?arod?jnice Xylla, mocní vládci rozd?leného Gamebu. Oba pot?ebují Kena Wooda – a dlouho není jasné, na ?í stran? Pozem??an vlastn? bojuje…",,,,,2008
,Ke?a,,9788073524692,V. Svojtka & Co.,18,480,?esk?,"Vítejte v Keni, zemi pl?vající lvími sme?kami, ko?ovn?mi kmeny i vyznava?i nejnov?j?ích módních trend?, ?í?i rovníkov?ch ledovc?, okrov? rud?ch pou?tí a poklidn?ch zátok na pob?e?í Indického oceánu. A? u? zde hodláte pozorovat divoce ?ijící zví?ata, zamí?it do neprobádané panenské divo?iny nebo leno?it na plá?i, nakladatelství Lonely Planet je tu od toho, aby vám pomohl s plánováním jedine?ného afrického dobrodru?ství, na která budete cel? ?ivot vzpomínat.",,,,,2007
"Dittmann, Robert a kol.",Kenaanské glosy ve st?edov?k?ch hebrejsk?ch rukopisech s vazbou na ?eské zem?,,9788020024886,Academia,12,938,?esk?,"Kolektivní monografie p?iná?í podrobn? pohled na dosud málo známou a nedostate?n? zpracovanou oblast pra?e?tiny a staré ?e?tiny: zápisy ?esk?ch slov a frází hebrejsk?m písmem v 11.&#8722.,13. století. Korpus lexikálních jednotek je pom?rn? mal?, dosahuje po?tu asi dvou stovek, p?esto podává jedine?né sv?dectví o vzd?lanosti ?esk?ch, zejména pra?sk?ch ?id? té doby. V dokumentech psan?ch hebrejsk?m písmem se nacházejí nejstar?í doklady u?ití ?e?tiny pro ilustraci gramatick?ch pravidel, jedno z nejstar?ích ?esk?ch souv?tí v?bec, pozoruhodné vícejazy?né ekvivalence, slova dopl?ující staro?esk? lexikální fond ?i zápis útr?k? konverzace z první poloviny 13. století. ?e?tina v t?chto spisech se vyzna?uje jistou archaizací a její zápis je ve srovnání s tehdej?ím tzv. primitivním zápisem latinkou v n?kter?ch ohledech propracovan?j?í. Kniha je dopln?na reprodukcemi p?vodních glos s komentá?em a kritickou edicí dosud nezve?ejn?né obsáhlé ruskojazy?né studie o jazyce kenaansk?ch glos z pera Romana Jakobsona i podrobn?m popisem historie Jakobsonova dlouholetého bádání na tomto poli.",,,,,2015
Ozawa Hiroshi,Kendó,Úpln? pr?vodce,9788072036462,Argo spol. s r.o.,2,196,?esk?,"Hiro?i Ozawa je nositelem 7. danu v kendó. Pochází z rodiny, ve které má kendó dlouhou tradici. Sám p?sobí jako u?itel kendó, vedle toho je autorem knih o samurajsk?ch etikách. Ve své knize nejprve stru?n? popisuje historii kendó, jeho v?voj a úlohu v jednotliv?ch historick?ch obdobích. T??i?t?m textu je popis oble?ení, zp?sobu jeho pou?ívání, dr?ení me?e, postoj? a st?eh? a mnoh?ch dal?ích detail?, d?le?it?ch pro pochopení základ? kendó. Kniha vedle toho popisuje i pou?ívané techniky a taktiku jejich uplatn?ní v boji. Tyto pasá?e jsou ur?eny p?edev?ím t?m, kdo mají za?ity základy a cht?jí pokra?ovat ve v?cviku obtí?n?j?ími prvky. Záv?rem se autor podrobn? v?nuje popisu tzv. kendó kat, tj. soubor?m p?edepsan?ch sestav, kdy jeden ze soupe?? provádí útok a druh? tento útok likviduje p?íslu?nou technikou. V?klad je dopln?n pravidly zápas? a sm?rnicemi, jak postupovat p?i soudcování. Sou?ástí knihy je i seznam národních organizací, které jsou ?leny Mezinárodní federace kendó. Celá publikace dává ucelen? p?ehled o tom co je kendó, jak?m zp?sobem a podle jak?ch pravidel se po celém sv?t? cvi?í.",,Ziegelheimovi Jana a Jind?ich,Kendo. The ultimate guide,anglick?,2005
Dallek Robert,Kennedy,Nedokon?en? ?ivot. John F. Kennedy 1917 - 1963,9788072037544,Argo spol. s r.o.,2,684,?esk?,"Tato kniha je prvním v?rohodn?m ?ivotopisem Johna F. Kennedyho, kter? byl za tém?? ?ty?i desetiletí napsán. Uznávan? a vysoce oce?ovan? historik Robert Dallek ?erpal ze zdroj? disponujících informacemi „z první ruky“, z nedávno odhalen?ch dokument? i z dosud nikdy neodtajn?n?ch archiv?, a prost?ednictvím svého díla nám tak o JFK odhaluje více, ne? nám bylo kdy známo. M?ní zp?sob na?eho nazírání na",,Kaas Pavel,"An Unfinished Life, John F. Kennedy, 1917 - 1963",anglick?,2006
"Bébarová, Jana - Selingerová, Veronika - Jure?ková, Veronika",Keramick? objekt - Dokument o pálení v peci na d?evo,,9788024432427,Univerzita Palackého v Olomouci,17,20,?esk?,"Publikace vznikla v rámci projektu V?tvarná v?chova ve sv?t? sou?asného um?ní a technologií – vyu?ití ICT a dal?ích nov?ch p?ístup? ve v?tvarné v?chov?, reg. ?.: CZ.1.07/1.3.00/14.0016.",,,,,2012
Rosová Dolors,Keramika,,9788024902616,Euromedia Group k.s.,2,144,?esk?,"V?roba keramiky je jednou z nejstar?ích lidsk?ch ?inností. Jsou dochovány v?robky u? z 5. tisíciletí p?ed Kristem. ?í?ané za?ali pracovat s hrn?í?sk?m kruhem v mlad?í dob? kamenné, sta?í Egyp?ané objevili glazování, ?ímané zavedli stolní nádobí. ?ádné jiné ?emeslo nemá  tak dlouhou tradici ani takové v?razové mo?nosti jako keramika.  Slovem i obrazem poznáte a osvojíte si  · Barvení, hn?tení a su?ení hlíny · Techniky modelování z hroudy, vále?k?,  plát? a z formy · Rycí techniky, strukturování povrchu a reliéfy · Jak pracovat s engobami · Naná?ení glazury ?t?tcem, post?ikem, lázní nebo pono?ením · Jak vypalovat v peci · Jak se vyvarovat chyb p?i zdobení a vypalování.  ",,Jurionová Alena,Cerámica,?pan?lsk?,2003
"Scottová, Marylin",Keramika,Kompletní ilustrovaná p?íru?ka pro za?ínající i pokro?ilé,9788073911799,"Nakladatelství Slovart, s.r.o.",9,192,?esk?,"P?ehledn? pr?vodce pln? fotografií provede cel?m procesem vytvá?ení, vypalování a dekorování keramick?ch p?edm?t?. Základní nástroje, vybavení a r?zné typy hlíny a jejich slo?ení. Názorn? p?edvádí v?echny keramické metody: vytvá?ení z plát?, vále?kování, vytá?ení a lití do forem. Obsahuje mnoho nápad?, jak vytvo?it efektní povrch nebo jak zdobit keramiku pomocí barev, ?ablon a engob. Informace o glazování, pou?ívání smalt? a listrov?ch barev.",,"Cimalová, V?ra",,anglick?,2009
"Rosová, Dolores",Keramika,,9788024916415,Euromedia Group k.s.,5,144,?esk?,"V?roba keramiky je jednou z nejstar?ích lidsk?ch ?inností. Slovem i obrazem si osvojíte barvení, hn?tení a su?ení keramické hlíny. Poznáte techniky modelování z hroudy, vále?k?, plát? a z formy. Získáte zru?nost v naná?ení glazury ?t?tcem, post?ikem, lázní nebo pono?ením a nau?íte se podglazurní zdobení a glazování. Po vypálení si budete moci interiér ozdobit vlastními originály.",,"Jurionová, Alena",Cerámica,?pan?lsk?,2011
"Rosová, Dolors",Keramika,,9788087543634,Euromedia Group k.s.,9,144,?esk?,"V?roba keramiky je jednou z nejstar?ích lidsk?ch ?inností. Slovem i obrazem si osvojíte barvení, hn?tení a su?ení keramické hlíny. Poznáte techniky modelování z hroudy, vále?k?, plát? a z formy. Získáte zru?nost v naná?ení glazury ?t?tcem, post?ikem, lázní nebo pono?ením a nau?íte se podglazurní zdobení a glazování. Po vypálení si budete moci interiér ozdobit vlastními originály.",,,Cerámica - Tecnicas Decorativas (Decorative Techniques),,2015
"Dias, Marek",Keramika ve ?kole,,9788070682135,NIPOS,9,107,?esk?,"Kniha se profiluje jako p?íru?ka pro pedagoga-keramika ve ?kolní praxi. Ten v ní najde znalosti o keramické technologii, vytvá?ecí postupy, odpov?di na problémy p?i zpracování keramického materiálu, vytvá?ení, su?ení, naná?ení glazur nebo pálení.",,,,,2007
"Franzová, Linda",Keramika z kruhu,,9788024922164,Euromedia Group k.s.,9,144,?esk?,"Vytá?ení na kruhu je dovednost, která vy?aduje praxi. Podle uveden?ch postup? se nau?íte, jak hlínu prohníst, vytahovat a vytvarovat ji. Zvládnete v?robky obtá?et, vypalovat a glazovat. Postupn? pod prsty ucítíte, jestli má st?ep správnou sílu. Za?nete jednoduchou miskou, následovat budou hrne?ky r?zn?ch tvar?, pak upevníte ou?ko k ?álku. P?i v?rob? cuk?enky a d?bánku na smetanu se nau?íte d?lat ví?ko a hubi?ku. Potom získanou zru?nost vyu?ijete  k vytvá?ení vlastních jedine?n?ch nádob.",,"Nuhlí?ková, Ivana",Basic Pottery Making,anglick?,2013
"Duval, Jean-Francois",Kerouac a Beat Generation,,9788073494162,PRAGMA,12,272,?esk?,"Vliv Jacka Kerouaca, jeho díla a jeho stylu ?ivota stále neutichá. Naopak se legenda beat generation znovu probouzí a o?ivuje kulturní i spole?ensk? v?voj v Evrop? i Americe. Jean-Francois Duval zpovídal ?est blízk?ch p?átel Jacka Kerouaca, aby je?t? o n?co poodhalil beatnickou legendu. Nahlédneme tak nejen do zákulisí Kerouacovy literární tvorby, ale také do jeho soukromého a milostného ?ivota.",,"?adsk?, Vladimír",Kerouac et la Beat Generation,francouzsk?,2014
"Unger, G. F.",Kerrigan,,9788024335230,"Moravská Bastei MOBA, s.r.o.",13,64,?esk?,"Jeremy Kerrigan se vydává do Warlocku. Ve m?st? práv? prob?hl soud nad dívkou Georgií, která je obvin?na z vra?dy svého milence Olliho, syna místního bosse Big Morgana. Kerrigen nev??í v její vinu, pom??e jí z v?zení a oba jsou na út?ku hledáni Morganov?mi lidmi. Postupn? se do sebe zamilují. Zjistí, ?e jediná ?ance jak neb?t psanci, je o?istit Georgii od obvin?ní: To ale znamená   vrátit se zp?t do Warlocku, najít sv?dka onoho zabití a postavit se Big Morganovi a jeho lidem...",,"Schönová, Zuzana",,n?meck?,2008
"Kirby, John",Kerrigan a zlatí vlci,,9788024335117,"Moravská Bastei MOBA, s.r.o.",13,50,?esk?,"Texask? ranger Kerrigan zachránil ?ivot Jessi Thomasovi a tím se vmísil do zále?itostí zlatokopeckého m?ste?ka ovládaného Frankem Millerem. Ten nevybírav?mi prost?edky nutí zlatokopy, aby mu pravideln? platili za údajnou ochranu p?ed bandity. Kerrigan Millerovy úmysly zma?í.",,"Pavka, Marek",,n?meck?,2008
"Kirby, John",Kerrigan?v ?ábelsk? úkol,,9788024348353,"Moravská Bastei MOBA, s.r.o.",13,50,?esk?,"Miles Kerrigan p?ijí?dí vy?et?it dodávky zbraní indián?m. Ji? p?i p?íjezdu se p?iplete k p?est?elce mezi bandity a Jeniffer Warwickovou. Ta hájí nev?nosn? zlat? d?l, o jeho? získání z t??ko pochopiteln?ch d?vod? usiluje Justin Rutland, jeho? pistolníci nyní úto?í. Ne? Kerrigan rozplete toto tajemství, sám padne do rukou Rutlanda a jeho kumpán? i bojechtiv?ch indián?. Ne v?ichni jsou v?ak Rutlandovi v?rní tak, jak se na první pohled zdá…",,"Pavka, Marek",,n?meck?,2012
Gavin Diarmuid,Kerttervezés,,9788024905143,Euromedia Group k.s.,4,192,ma?arsk?,"V ma?arském jazyce! Diarmuid Gavin, p?ezdívan? ,,rokenrolov? zahradník"", proslul jako reformátor tradi?ních sm?r? v zahradní architektu?e a vyu?ívání venkovních prostor?. Jeho televizní po?ady BBC si získaly ?irok? okruh vd??n?ch divák?. Gavin je jeden z nejvynalézav?j?ích zahradních architekt? sou?asnosti, projektoval a realizoval zahrady pro spoustu spokojen?ch klient?. Autor vás v deseti kapitolách seznámí se základy své revolu?ní zahradní architektury - po?ínaje hodnocením vhodnosti pozemku vzhledem k jeho tvaru a poloze a kon?e vyu?íváním jednotliv?ch rostlin k docílení p?íslu?ného efektu a vytvo?ení konkrétního stylu. Kniha odhaluje tajemství základních pravidel vkusného a moderního designu v?em majitel?m zahrad a zahrádek, kte?í hledají radu ?i inspiraci. Na?erpáte z ní dostatek informací, abyste mohli vyu?ít i vlastní p?edstavivost a vytvo?it si v tom svém kousku ?ivé p?írody vlastní, osobit? styl.  ",,Frigyik László,,anglick?,2005
Bollinger Markus,Ke?e,,9788024213644,Euromedia Group k.s.,4,288,?esk?,"Tento pr?vodce podrobn? popisuje 295 evropsk?ch druh? ke??, jejich charakteristiku a v?znam, v?ímá si zastoupení vzácn?ch ke?? z oblasti St?edozemního mo?e i vysok?ch hor. Jednotlivé rostliny hodnotí také z hlediska, zda jde o ke?e u?itkové, okrasné ?i chrán?né.   Rejst?ík ?esk?ch a latinsk?ch názv?.",Held Hans,Hieke Karel,Strauchgehölze,n?meck?,2005
John Kirby,Ketchum nezná slitování,,9788024321424,"Moravská Bastei MOBA, s.r.o.",13,50,?esk?,"B?val? kapitán sedmé kavalerie Slade Ketchum se varcí do Sheridanu. Plní zvlá?tní úkol, ale nevyhnutelné je i setkání s vlivn?m ran?erem Leonem Ratcliffem...",,Marek Pavka,,n?meck?,2005
